Time [d] Tr_in [TU], [TU m2/s]
6 8
-1 -425 -385 -335 -270 -252 -190 -485 -195 -195 -90 -90 -7 -7 0
125266	0.5	0.5	0.5	0.5	1.29	1.81	0	0	0.407	0.407	0	0	28.051	28.051
125631	0.5	0.5	0.5	0.5	1.26	1.77	0	0	0.399	0.399	0	0	27.425	27.425
125996	0.5	0.5	0.5	0.5	1.24	1.74	0	0	0.391	0.391	0	0	26.800	26.800
126361	0.5	0.5	0.5	0.5	1.22	1.70	0	0	0.383	0.383	0	0	26.174	26.174
126726	0.5	0.5	0.5	0.5	1.20	1.67	0	0	0.376	0.376	0	0	25.549	25.549
127091	0.5	0.5	0.5	0.5	1.18	1.63	0	0	0.368	0.368	0	0	24.923	24.923
127456	0.5	0.5	0.5	0.5	1.16	1.60	0	0	0.360	0.360	0	0	24.298	24.298
127821	0.5	0.5	0.5	0.5	1.14	1.57	0	0	0.352	0.352	0	0	23.672	23.672
128186	0.5	0.5	0.5	0.5	1.12	1.53	0	0	0.344	0.344	0	0	23.047	23.047
128551	0.5	0.5	0.5	0.5	1.10	1.50	0	0	0.337	0.337	0	0	22.421	22.421
128916	0.5	0.5	0.5	0.5	1.08	1.46	0	0	0.329	0.329	0	0	21.796	21.796
129281	0.5	0.5	0.5	0.5	1.06	1.43	0	0	0.321	0.321	0	0	21.170	21.170
129646	0.5	0.5	0.5	0.5	1.03	1.39	0	0	0.313	0.313	0	0	20.545	20.545
130011	0.5	0.5	0.5	0.5	1.01	1.36	0	0	0.305	0.305	0	0	19.919	19.919
130376	0.5	0.5	0.5	0.5	0.99	1.32	0	0	0.297	0.297	0	0	19.294	19.294
131110	0.5	0.5	0.5	0.5	0.99	1.32	0	0	0.297	0.297	0	0	19.294	19.294
