Depth [m]	U [m/s]	V [m/s]	T [°C]	S [permil]	k [J/kg]	eps [W/kg]
-356	0	0	25.684000000000001	5.668000000000000	0.000003000000000	0.000000000500000
-357	0	0	25.684999999999999	5.669000000000000	0.000003000000000	0.000000000500000
-358	0	0	25.689000000000000	5.669000000000000	0.000003000000000	0.000000000500000
-359	0	0	25.692000000000000	5.669000000000000	0.000003000000000	0.000000000500000
-360	0	0	25.693999999999999	5.669000000000000	0.000003000000000	0.000000000500000
-361	0	0	25.696999999999999	5.672000000000000	0.000003000000000	0.000000000500000
-362	0	0	25.699000000000002	5.673000000000000	0.000003000000000	0.000000000500000
-363	0	0	25.701000000000001	5.674000000000000	0.000003000000000	0.000000000500000
-364	0	0	25.702000000000002	5.675000000000000	0.000003000000000	0.000000000500000
-365	0	0	25.704999999999998	5.677000000000000	0.000003000000000	0.000000000500000
-366	0	0	25.707999999999998	5.678000000000000	0.000003000000000	0.000000000500000
-367	0	0	25.710000000000001	5.680000000000000	0.000003000000000	0.000000000500000
-368	0	0	25.710999999999999	5.682000000000000	0.000003000000000	0.000000000500000
-369	0	0	25.713000000000001	5.683000000000000	0.000003000000000	0.000000000500000
-370	0	0	25.719000000000001	5.685000000000000	0.000003000000000	0.000000000500000
-371	0	0	25.725000000000001	5.689000000000000	0.000003000000000	0.000000000500000
-372	0	0	25.730000000000000	5.693000000000000	0.000003000000000	0.000000000500000
-373	0	0	25.736999999999998	5.698000000000000	0.000003000000000	0.000000000500000
-374	0	0	25.742999999999999	5.701000000000000	0.000003000000000	0.000000000500000
-375	0	0	25.751000000000001	5.703000000000000	0.000003000000000	0.000000000500000
-376	0	0	25.759000000000000	5.707000000000000	0.000003000000000	0.000000000500000
-377	0	0	25.765999999999998	5.714000000000000	0.000003000000000	0.000000000500000
-378	0	0	25.773000000000000	5.718000000000000	0.000003000000000	0.000000000500000
-379	0	0	25.780000000000001	5.721000000000000	0.000003000000000	0.000000000500000
-380	0	0	25.786000000000001	5.726000000000000	0.000003000000000	0.000000000500000
-381	0	0	25.792999999999999	5.727000000000000	0.000003000000000	0.000000000500000
-382	0	0	25.800000000000001	5.732000000000000	0.000003000000000	0.000000000500000
-383	0	0	25.806000000000001	5.737000000000000	0.000003000000000	0.000000000500000
-384	0	0	25.814000000000000	5.740000000000000	0.000003000000000	0.000000000500000
-385	0	0	25.823000000000000	5.744000000000000	0.000003000000000	0.000000000500000
-386	0	0	25.829999999999998	5.747000000000000	0.000003000000000	0.000000000500000
-387	0	0	25.838000000000001	5.753000000000000	0.000003000000000	0.000000000500000
-388	0	0	25.849000000000000	5.757000000000000	0.000003000000000	0.000000000500000
-389	0	0	25.858000000000001	5.758000000000000	0.000003000000000	0.000000000500000
-390	0	0	25.867000000000001	5.764000000000000	0.000003000000000	0.000000000500000
-391	0	0	25.875000000000000	5.769000000000000	0.000003000000000	0.000000000500000
-392	0	0	25.879999999999999	5.775000000000000	0.000003000000000	0.000000000500000
-393	0	0	25.882999999999999	5.779000000000000	0.000003000000000	0.000000000500000
-394	0	0	25.890000000000001	5.782000000000000	0.000003000000000	0.000000000500000
-395	0	0	25.895000000000000	5.787000000000000	0.000003000000000	0.000000000500000
-396	0	0	25.901000000000000	5.790000000000000	0.000003000000000	0.000000000500000
-397	0	0	25.908999999999999	5.792000000000000	0.000003000000000	0.000000000500000
-398	0	0	25.914999999999999	5.795000000000000	0.000003000000000	0.000000000500000
-399	0	0	25.920999999999999	5.798000000000000	0.000003000000000	0.000000000500000
-400	0	0	25.925000000000001	5.802000000000000	0.000003000000000	0.000000000500000
-401	0	0	25.928000000000001	5.805000000000000	0.000003000000000	0.000000000500000
-402	0	0	25.931999999999999	5.806000000000000	0.000003000000000	0.000000000500000
-403	0	0	25.937000000000001	5.808000000000000	0.000003000000000	0.000000000500000
-404	0	0	25.937000000000001	5.810000000000000	0.000003000000000	0.000000000500000
-405	0	0	25.937999999999999	5.810000000000000	0.000003000000000	0.000000000500000
-406	0	0	25.942000000000000	5.813000000000000	0.000003000000000	0.000000000500000
-407	0	0	25.945000000000000	5.813000000000000	0.000003000000000	0.000000000500000
-408	0	0	25.946999999999999	5.815000000000000	0.000003000000000	0.000000000500000
-409	0	0	25.949999999999999	5.817000000000000	0.000003000000000	0.000000000500000
-410	0	0	25.952999999999999	5.816000000000000	0.000003000000000	0.000000000500000
-411	0	0	25.954999999999998	5.816000000000000	0.000003000000000	0.000000000500000
-412	0	0	25.956000000000000	5.820000000000000	0.000003000000000	0.000000000500000
-413	0	0	25.959000000000000	5.820000000000000	0.000003000000000	0.000000000500000
-414	0	0	25.957999999999998	5.820000000000000	0.000003000000000	0.000000000500000
-415	0	0	25.960000000000001	5.820000000000000	0.000003000000000	0.000000000500000
-416	0	0	25.962000000000000	5.820000000000000	0.000003000000000	0.000000000500000
-417	0	0	25.963000000000001	5.820000000000000	0.000003000000000	0.000000000500000
-418	0	0	25.963000000000001	5.822000000000000	0.000003000000000	0.000000000500000
-419	0	0	25.966000000000001	5.822000000000000	0.000003000000000	0.000000000500000
-420	0	0	25.969000000000001	5.821000000000000	0.000003000000000	0.000000000500000
-421	0	0	25.974000000000000	5.821000000000000	0.000003000000000	0.000000000500000
-422	0	0	25.975999999999999	5.821000000000000	0.000003000000000	0.000000000500000
-423	0	0	25.975000000000001	5.819000000000000	0.000003000000000	0.000000000500000
-424	0	0	25.975000000000001	5.819000000000000	0.000003000000000	0.000000000500000
-425	0	0	25.974000000000000	5.817000000000000	0.000003000000000	0.000000000500000
-426	0	0	25.966999999999999	5.820000000000000	0.000003000000000	0.000000000500000
-427	0	0	25.966999999999999	5.820000000000000	0.000003000000000	0.000000000500000
-428	0	0	25.968000000000000	5.817000000000000	0.000003000000000	0.000000000500000
-429	0	0	25.977000000000000	5.818000000000000	0.000003000000000	0.000000000500000
-430	0	0	25.980000000000000	5.822000000000000	0.000003000000000	0.000000000500000
-431	0	0	25.983000000000001	5.822000000000000	0.000003000000000	0.000000000500000
-432	0	0	25.984000000000002	5.823000000000000	0.000003000000000	0.000000000500000
-433	0	0	25.989000000000001	5.823000000000000	0.000003000000000	0.000000000500000
-434	0	0	25.983000000000001	5.827000000000000	0.000003000000000	0.000000000500000
-435	0	0	25.984000000000002	5.829000000000000	0.000003000000000	0.000000000500000
-436	0	0	25.978000000000002	5.831000000000000	0.000003000000000	0.000000000500000
-437	0	0	25.975999999999999	5.834000000000000	0.000003000000000	0.000000000500000
-438	0	0	25.981999999999999	5.834000000000000	0.000003000000000	0.000000000500000
-439	0	0	25.984999999999999	5.837000000000000	0.000003000000000	0.000000000500000
-440	0	0	25.988000000000000	5.840000000000000	0.000003000000000	0.000000000500000
-441	0	0	25.991000000000000	5.840000000000000	0.000003000000000	0.000000000500000
-442	0	0	25.994000000000000	5.843000000000000	0.000003000000000	0.000000000500000
-443	0	0	25.998000000000001	5.845000000000000	0.000003000000000	0.000000000500000
-444	0	0	25.998999999999999	5.847000000000000	0.000003000000000	0.000000000500000
-445	0	0	26.003000000000000	5.849000000000000	0.000003000000000	0.000000000500000
-446	0	0	26.007000000000001	5.850000000000000	0.000003000000000	0.000000000500000
-447	0	0	26.010000000000002	5.852000000000000	0.000003000000000	0.000000000500000
-448	0	0	26.015000000000001	5.851000000000000	0.000003000000000	0.000000000500000
-449	0	0	26.015000000000001	5.851000000000000	0.000003000000000	0.000000000500000
-450	0	0	26.013000000000002	5.853000000000000	0.000003000000000	0.000000000500000
-451	0	0	26.016999999999999	5.855000000000000	0.000003000000000	0.000000000500000
-452	0	0	26.018000000000001	5.854000000000000	0.000003000000000	0.000000000500000
-453	0	0	26.018999999999998	5.855000000000000	0.000003000000000	0.000000000500000
-454	0	0	26.021000000000001	5.857000000000000	0.000003000000000	0.000000000500000
-455	0	0	26.024999999999999	5.858000000000000	0.000003000000000	0.000000000500000
-456	0	0	26.026000000000000	5.857000000000000	0.000003000000000	0.000000000500000
-457	0	0	26.026000000000000	5.857000000000000	0.000003000000000	0.000000000500000
-458	0	0	26.026000000000000	5.857000000000000	0.000003000000000	0.000000000500000
-459	0	0	26.026000000000000	5.857000000000000	0.000003000000000	0.000000000500000
-460	0	0	26.027999999999999	5.856000000000000	0.000003000000000	0.000000000500000
-461	0	0	26.032000000000000	5.857000000000000	0.000003000000000	0.000000000500000
-462	0	0	26.027000000000001	5.857000000000000	0.000003000000000	0.000000000500000
-463	0	0	26.029000000000000	5.858000000000000	0.000003000000000	0.000000000500000
-464	0	0	26.030999999999999	5.859000000000000	0.000003000000000	0.000000000500000
-465	0	0	26.033000000000001	5.858000000000000	0.000003000000000	0.000000000500000
-466	0	0	26.041000000000000	5.858000000000000	0.000003000000000	0.000000000500000
-467	0	0	26.042999999999999	5.858000000000000	0.000003000000000	0.000000000500000
-468	0	0	26.042999999999999	5.858000000000000	0.000003000000000	0.000000000500000
-469	0	0	26.042999999999999	5.857000000000000	0.000003000000000	0.000000000500000
-470	0	0	26.044000000000000	5.857000000000000	0.000003000000000	0.000000000500000
-471	0	0	26.045000000000002	5.858000000000000	0.000003000000000	0.000000000500000
-472	0	0	26.047000000000001	5.858000000000000	0.000003000000000	0.000000000500000
-473	0	0	26.047999999999998	5.859000000000000	0.000003000000000	0.000000000500000
-474	0	0	26.050000000000001	5.859000000000000	0.000003000000000	0.000000000500000
-475	0	0	26.052000000000000	5.860000000000000	0.000003000000000	0.000000000500000
-476	0	0	26.056000000000001	5.860000000000000	0.000003000000000	0.000000000500000
-477	0	0	26.050000000000001	5.859000000000000	0.000003000000000	0.000000000500000
-478	0	0	26.047999999999998	5.862000000000000	0.000003000000000	0.000000000500000
